MemberID,Age,Gender,MembershipType,MonthlyFee,JoinDate,LastVisitDate,VisitsLast30Days,PersonalTrainingSessionsLast90Days,PaymentMethod,InactivityDays,Cancelled
1663,41,M,Elite,49.99,2024-06-03,2024-06-13,8,1,SEPA,598,1
1664,26,F,Basic,19.99,2023-08-23,2023-12-19,7,2,Credit Card,775,0
1665,50,F,Premium,34.99,2025-03-26,2025-08-18,9,0,Credit Card,167,1
1666,51,F,Basic,19.99,2024-02-18,2024-05-16,15,5,SEPA,626,1
1667,18,F,Basic,19.99,2023-08-17,2024-04-07,11,2,Credit Card,665,1
1668,25,F,Elite,49.99,2025-01-29,2025-09-10,8,0,SEPA,144,1
1669,18,D,Basic,19.99,2024-03-06,2025-01-25,9,0,SEPA,372,0
1670,28,D,Basic,19.99,2024-12-18,2025-08-11,4,1,SEPA,174,1
1671,28,F,Elite,49.99,2024-04-06,2024-10-11,7,2,SEPA,478,1
1672,51,M,Basic,19.99,2025-12-18,2025-12-17,2,0,Credit Card,46,1
1673,55,D,Basic,19.99,2025-11-26,2025-11-28,5,0,SEPA,65,1
1674,40,M,Elite,49.99,2024-04-23,2024-04-29,11,3,SEPA,643,1
1675,17,D,Premium,34.99,2023-03-14,2023-08-12,13,0,PayPal,904,1
1676,31,D,Premium,34.99,2025-03-03,2025-10-19,5,0,Credit Card,105,0
1677,45,D,Premium,34.99,2025-09-08,2025-10-17,8,2,Credit Card,107,0
1678,39,D,Basic,19.99,2024-06-10,2024-11-21,2,1,Credit Card,437,1
1679,24,D,Premium,34.99,2024-04-09,2025-05-25,9,2,Credit Card,252,0
1680,40,F,Premium,34.99,2025-07-15,2025-11-05,4,3,PayPal,88,1
1681,29,D,Basic,19.99,2024-02-26,2024-11-03,0,0,PayPal,455,1
1682,51,F,Premium,34.99,2025-01-14,2025-09-08,6,0,SEPA,146,1
1683,55,F,Basic,19.99,2025-07-15,2025-09-29,7,2,PayPal,125,0
1684,43,M,Premium,34.99,2025-02-26,2025-11-17,10,1,SEPA,76,0
1685,41,D,Basic,19.99,2024-07-13,2024-12-19,8,2,PayPal,409,1
1686,47,F,Elite,49.99,2023-09-25,2025-11-13,13,1,SEPA,80,0
1687,20,M,Basic,19.99,2023-07-18,2025-09-30,13,1,SEPA,124,1
1688,38,M,Elite,49.99,2024-10-03,2026-01-22,9,4,Credit Card,10,0
1689,44,F,Premium,34.99,2024-10-08,2025-08-02,7,0,PayPal,183,1
1690,26,F,Basic,19.99,2023-11-24,2024-04-27,0,0,PayPal,645,1
1691,31,M,Elite,49.99,2025-08-19,2025-10-29,16,1,SEPA,95,1
1692,46,F,Premium,34.99,2023-10-05,2024-10-29,8,1,Credit Card,460,1
1693,52,M,Premium,34.99,2025-06-22,2025-11-18,16,0,PayPal,75,0
1694,21,F,Basic,19.99,2024-12-05,2025-05-27,8,3,SEPA,250,1
1695,28,D,Premium,34.99,2023-08-16,2025-11-02,6,4,Credit Card,91,0
1696,55,D,Premium,34.99,2025-10-10,2025-10-12,11,0,PayPal,112,1
1697,17,F,Premium,34.99,2024-07-27,2026-01-10,9,0,Credit Card,22,0
1698,43,F,Basic,19.99,2024-06-22,2025-09-24,4,7,PayPal,130,1
1699,51,M,Basic,19.99,2023-06-14,2024-05-19,12,0,PayPal,623,1
1700,40,M,Premium,34.99,2023-02-09,2024-10-20,7,1,PayPal,469,1
1701,39,D,Premium,34.99,2025-02-07,2025-07-28,4,2,PayPal,188,0
1702,28,F,Premium,34.99,2024-06-19,2026-01-05,7,5,SEPA,27,0
1703,48,M,Basic,19.99,2024-10-14,2025-12-29,8,0,SEPA,34,1
1704,20,M,Elite,49.99,2023-12-29,2025-01-14,10,0,SEPA,383,0
1705,55,M,Basic,19.99,2023-01-28,2024-12-26,0,0,PayPal,402,0
1706,22,D,Basic,19.99,2024-11-08,2025-12-15,8,1,SEPA,48,0
1707,21,M,Premium,34.99,2024-01-16,2024-04-18,8,0,SEPA,654,1
1708,49,M,Premium,34.99,2025-03-03,2025-08-14,10,0,PayPal,171,1
1709,34,D,Elite,49.99,2024-01-17,2025-05-11,1,0,PayPal,266,1
1710,27,M,Premium,34.99,2023-01-13,2023-06-24,11,2,PayPal,953,0
1711,20,M,Basic,19.99,2023-09-11,2025-08-30,9,0,Credit Card,155,1
1712,48,D,Premium,34.99,2024-08-30,2025-10-26,8,2,SEPA,98,1
1713,32,F,Basic,19.99,2025-12-22,2025-12-22,7,1,PayPal,41,0
1714,43,M,Elite,49.99,2023-05-04,2025-01-27,8,0,PayPal,370,1
1715,53,F,Elite,49.99,2023-06-30,2024-05-21,5,0,Credit Card,621,1
1716,38,D,Premium,34.99,2024-10-15,2025-06-02,5,2,PayPal,244,1
1717,53,M,Basic,19.99,2024-01-25,2024-09-14,4,0,Credit Card,505,0
1718,45,F,Basic,19.99,2025-04-05,2025-11-28,10,3,SEPA,65,0
1719,36,F,Elite,49.99,2023-10-13,2025-12-28,10,4,PayPal,35,0
1720,53,M,Basic,19.99,2023-12-20,2024-05-22,9,2,Credit Card,620,1
1721,47,F,Basic,19.99,2024-02-10,2024-03-03,2,5,SEPA,700,1
1722,54,D,Premium,34.99,2024-01-25,2025-06-06,0,2,PayPal,240,1
1723,22,M,Premium,34.99,2023-05-03,2024-04-28,6,0,PayPal,644,1
1724,29,F,Premium,34.99,2025-10-09,2026-01-19,11,1,PayPal,13,0
1725,55,F,Elite,49.99,2024-09-28,2025-09-13,9,3,PayPal,141,1
1726,24,F,Elite,49.99,2025-02-03,2026-01-21,9,2,Credit Card,11,0
1727,36,D,Basic,19.99,2024-05-19,2024-12-19,13,0,Credit Card,409,1
1728,52,F,Elite,49.99,2024-07-28,2025-07-11,8,3,PayPal,205,1
1729,55,M,Basic,19.99,2024-04-13,2025-12-11,1,1,PayPal,52,1
1730,25,D,Premium,34.99,2023-07-15,2024-08-11,12,2,PayPal,539,1
1731,44,F,Basic,19.99,2024-06-28,2024-09-04,6,0,SEPA,515,1
1732,30,D,Basic,19.99,2025-08-28,2025-10-30,2,4,SEPA,94,1
1733,47,F,Elite,49.99,2024-07-12,2025-06-04,9,2,SEPA,242,1
1734,19,D,Basic,19.99,2023-09-04,2024-07-02,1,0,Credit Card,579,1
1735,35,F,Basic,19.99,2025-05-16,2025-05-21,6,1,Credit Card,256,1
1736,45,M,Premium,34.99,2023-06-11,2024-06-22,4,0,Credit Card,589,1
1737,45,F,Basic,19.99,2023-08-09,2024-05-15,4,0,SEPA,627,1
1738,23,M,Premium,34.99,2024-10-23,2024-10-31,4,0,PayPal,458,1
1739,17,D,Premium,34.99,2025-02-07,2025-11-15,5,0,SEPA,78,1
1740,52,D,Basic,19.99,2024-08-02,2025-06-29,7,0,SEPA,217,1
1741,20,M,Basic,19.99,2025-10-14,2025-10-22,7,1,SEPA,102,0
1742,37,M,Premium,34.99,2025-01-07,2025-07-08,7,1,SEPA,208,1
1743,41,D,Basic,19.99,2025-12-10,2026-01-05,4,0,SEPA,27,0
1744,32,M,Basic,19.99,2023-08-25,2025-10-14,11,2,PayPal,110,1
1745,18,M,Basic,19.99,2024-04-06,2025-08-09,6,0,SEPA,176,0
1746,36,F,Elite,49.99,2025-10-22,2025-12-01,7,2,Credit Card,62,0
1747,51,M,Basic,19.99,2023-02-18,2025-06-16,6,1,Credit Card,230,1
1748,21,D,Premium,34.99,2023-01-15,2024-12-30,0,0,SEPA,398,1
1749,33,D,Premium,34.99,2023-01-16,2024-08-14,5,0,PayPal,536,1
1750,28,F,Premium,34.99,2024-06-08,2025-05-16,3,2,Credit Card,261,1
1751,29,M,Basic,19.99,2025-11-14,2026-01-04,12,1,SEPA,28,0
1752,35,D,Elite,49.99,2024-02-14,2025-09-19,9,5,Credit Card,135,1
1753,30,D,Premium,34.99,2023-04-22,2025-02-13,8,1,SEPA,353,1
1754,47,D,Premium,34.99,2024-11-14,2025-02-27,7,0,SEPA,339,1
1755,51,D,Premium,34.99,2025-10-03,2025-12-03,9,0,SEPA,60,0
1756,16,M,Elite,49.99,2023-08-08,2026-01-29,8,3,SEPA,3,0
1757,40,D,Elite,49.99,2024-09-13,2025-04-28,9,2,PayPal,279,1
1758,39,M,Premium,34.99,2024-01-26,2025-04-03,7,1,SEPA,304,1
1759,32,F,Basic,19.99,2024-09-10,2024-11-21,10,2,SEPA,437,0
1760,16,M,Basic,19.99,2025-09-02,2025-10-16,5,0,PayPal,108,0
1761,17,D,Elite,49.99,2024-07-13,2025-04-15,1,3,SEPA,292,1
1762,17,M,Premium,34.99,2025-03-25,2025-10-04,3,1,SEPA,120,1
1763,33,D,Premium,34.99,2023-04-01,2023-08-08,7,0,PayPal,908,1
1764,31,D,Premium,34.99,2024-07-10,2025-01-18,12,0,PayPal,379,1
1765,47,M,Elite,49.99,2025-06-10,2025-10-31,8,2,PayPal,93,1
1766,46,D,Basic,19.99,2025-01-22,2025-09-12,0,4,PayPal,142,1
1767,38,F,Basic,19.99,2023-10-26,2024-09-18,2,0,Credit Card,501,0
1768,47,D,Elite,49.99,2023-10-30,2025-09-17,0,5,Credit Card,137,1
1769,38,D,Premium,34.99,2023-10-09,2024-09-13,3,1,SEPA,506,1
1770,25,D,Premium,34.99,2024-12-04,2025-08-20,0,0,PayPal,165,1
1771,29,D,Premium,34.99,2023-10-13,2026-01-25,11,2,PayPal,7,0
1772,52,M,Premium,34.99,2023-03-27,2023-10-25,13,0,SEPA,830,1
1773,23,F,Elite,49.99,2024-11-16,2025-07-24,9,1,PayPal,192,0
1774,52,F,Elite,49.99,2025-03-15,2025-07-05,2,4,PayPal,211,1
1775,28,D,Basic,19.99,2025-07-18,2025-08-26,14,0,Credit Card,159,1
1776,35,M,Premium,34.99,2023-10-23,2024-01-04,7,2,SEPA,759,1
1777,17,F,Basic,19.99,2023-02-18,2023-03-23,7,4,SEPA,1046,1
1778,23,F,Premium,34.99,2024-06-03,2025-09-09,7,0,Credit Card,145,1
1779,29,F,Premium,34.99,2025-03-05,2025-09-12,1,0,PayPal,142,1
1780,18,F,Premium,34.99,2023-03-27,2025-12-27,6,2,Credit Card,36,0
1781,53,D,Premium,34.99,2023-07-20,2024-09-24,13,0,Credit Card,495,0
1782,21,F,Premium,34.99,2023-03-21,2025-12-13,6,0,PayPal,50,0
1783,40,D,Premium,34.99,2023-07-12,2024-10-19,8,6,Credit Card,470,1
1784,55,F,Basic,19.99,2025-07-13,2025-09-06,8,1,SEPA,148,0
1785,20,D,Basic,19.99,2025-11-02,2025-12-28,0,1,PayPal,35,0
1786,53,M,Elite,49.99,2023-04-10,2024-09-09,5,2,SEPA,510,1
1787,54,F,Premium,34.99,2023-03-23,2024-11-06,9,1,SEPA,452,1
1788,31,M,Premium,34.99,2025-09-14,2026-01-16,9,0,Credit Card,16,0
1789,27,M,Premium,34.99,2023-03-31,2024-12-09,11,0,PayPal,419,1
1790,23,M,Basic,19.99,2025-06-29,2026-01-21,10,3,PayPal,11,0
1791,47,F,Elite,49.99,2023-02-18,2025-08-03,2,4,Credit Card,182,0
1792,46,M,Premium,34.99,2023-08-06,2024-10-07,2,2,SEPA,482,1
1793,46,F,Elite,49.99,2024-06-22,2025-06-23,15,0,SEPA,223,0
1794,21,D,Basic,19.99,2023-02-19,2024-01-16,3,0,Credit Card,747,0
1795,20,D,Basic,19.99,2024-06-22,2025-10-24,4,0,SEPA,100,1
1796,24,D,Elite,49.99,2023-10-29,2024-08-31,5,4,SEPA,519,1
1797,33,D,Elite,49.99,2023-08-19,2025-02-06,16,3,SEPA,360,1
1798,28,D,Premium,34.99,2025-09-10,2025-11-03,5,1,PayPal,90,1
1799,24,D,Basic,19.99,2023-05-26,2023-10-22,6,0,SEPA,833,1
1800,42,D,Premium,34.99,2023-12-04,2024-08-12,14,0,Credit Card,538,1
1801,41,M,Basic,19.99,2023-03-29,2025-01-13,1,0,PayPal,384,1
1802,46,D,Elite,49.99,2024-04-05,2024-08-13,12,1,SEPA,537,1
1803,49,F,Premium,34.99,2024-05-09,2025-12-17,8,0,PayPal,46,1
1804,25,D,Basic,19.99,2023-06-23,2025-06-13,3,2,Credit Card,233,1
1805,50,D,Premium,34.99,2024-09-13,2025-11-15,14,0,Credit Card,78,0
1806,51,D,Elite,49.99,2025-03-01,2025-12-27,2,0,Credit Card,36,1
1807,47,F,Elite,49.99,2023-07-06,2025-06-13,2,2,Credit Card,233,1
1808,54,D,Basic,19.99,2024-07-09,2025-04-30,2,5,PayPal,277,0
1809,35,M,Premium,34.99,2024-01-27,2025-01-17,3,0,Credit Card,380,1
1810,24,D,Premium,34.99,2024-01-21,2025-10-09,10,3,PayPal,115,0
1811,45,D,Elite,49.99,2024-10-19,2025-01-31,10,5,PayPal,366,0
1812,54,D,Premium,34.99,2024-05-20,2024-12-16,10,3,SEPA,412,1
1813,33,D,Premium,34.99,2025-03-13,2025-11-15,5,0,Credit Card,78,0
1814,51,F,Basic,19.99,2023-09-12,2024-10-01,12,2,Credit Card,488,1
1815,53,F,Elite,49.99,2025-07-20,2025-12-07,5,2,Credit Card,56,1
1816,22,F,Premium,34.99,2025-09-29,2025-12-14,6,1,Credit Card,49,1
1817,20,F,Basic,19.99,2023-04-22,2023-06-03,2,0,PayPal,974,1
1818,18,D,Elite,49.99,2025-05-16,2025-08-28,9,3,PayPal,157,0
1819,43,M,Basic,19.99,2024-07-21,2025-05-08,7,3,PayPal,269,1
1820,25,M,Elite,49.99,2024-12-25,2025-04-25,2,1,Credit Card,282,1
1821,55,M,Basic,19.99,2024-02-21,2025-08-28,11,2,Credit Card,157,0
1822,22,M,Premium,34.99,2025-09-22,2025-10-23,8,3,SEPA,101,1
1823,22,M,Basic,19.99,2024-03-27,2025-01-07,3,0,Credit Card,390,0
1824,30,M,Basic,19.99,2025-07-02,2025-08-25,2,2,Credit Card,160,1
1825,50,F,Basic,19.99,2025-02-17,2025-02-28,9,0,PayPal,338,1
1826,17,F,Elite,49.99,2024-12-02,2025-05-15,2,0,Credit Card,262,1
1827,20,D,Elite,49.99,2023-10-23,2025-10-12,7,1,SEPA,112,1
1828,41,F,Basic,19.99,2024-10-05,2025-04-03,4,0,Credit Card,304,1
1829,20,F,Elite,49.99,2023-02-19,2024-07-02,9,1,Credit Card,579,1
1830,43,D,Premium,34.99,2023-02-11,2025-11-12,9,0,SEPA,81,1
1831,32,F,Basic,19.99,2024-07-05,2025-07-15,9,4,PayPal,201,1
1832,18,F,Premium,34.99,2025-12-23,2026-01-04,10,1,SEPA,28,0
1833,51,M,Premium,34.99,2023-07-09,2025-03-30,16,3,Credit Card,308,1
1834,33,M,Basic,19.99,2023-10-18,2025-01-06,3,1,SEPA,391,1
1835,27,F,Elite,49.99,2023-04-17,2024-11-23,3,3,SEPA,435,1
1836,20,M,Basic,19.99,2024-02-05,2025-10-14,5,4,Credit Card,110,1
1837,27,M,Elite,49.99,2025-01-25,2025-11-20,10,2,Credit Card,73,1
1838,48,D,Basic,19.99,2025-11-17,2025-11-19,4,1,SEPA,74,0
1839,39,D,Premium,34.99,2024-05-10,2026-01-23,3,1,PayPal,9,0
1840,54,M,Basic,19.99,2024-05-23,2024-11-04,8,0,PayPal,454,1
1841,41,D,Elite,49.99,2025-09-30,2025-12-25,6,0,PayPal,38,0
1842,54,D,Elite,49.99,2025-11-30,2026-01-14,10,1,Credit Card,18,0
1843,47,M,Basic,19.99,2023-12-08,2025-05-06,7,3,Credit Card,271,1
1844,42,F,Premium,34.99,2023-08-25,2025-05-04,7,1,SEPA,273,1
1845,25,F,Elite,49.99,2024-03-17,2025-06-05,9,0,Credit Card,241,1
1846,25,M,Basic,19.99,2025-03-22,2025-07-25,8,0,PayPal,191,1
1847,29,F,Basic,19.99,2025-08-10,2025-11-13,4,1,PayPal,80,0
1848,39,M,Premium,34.99,2023-07-27,2024-05-24,4,1,Credit Card,618,1
1849,34,F,Elite,49.99,2023-06-09,2025-02-10,6,2,Credit Card,356,0
1850,37,M,Premium,34.99,2023-05-19,2024-05-13,10,0,SEPA,629,0
1851,17,D,Basic,19.99,2024-07-06,2024-09-05,3,0,Credit Card,514,1
1852,55,F,Premium,34.99,2025-07-31,2025-10-27,3,3,Credit Card,97,0
1853,48,M,Elite,49.99,2025-09-25,2026-01-13,9,0,SEPA,19,0
1854,37,D,Elite,49.99,2023-11-11,2024-12-01,2,4,SEPA,427,1
1855,55,F,Premium,34.99,2024-02-07,2024-05-12,7,1,SEPA,630,1
1856,52,M,Premium,34.99,2024-02-03,2025-04-06,10,0,PayPal,301,1
1857,16,M,Basic,19.99,2024-06-06,2025-01-07,7,0,SEPA,390,1
1858,26,D,Premium,34.99,2024-03-24,2025-07-16,12,2,Credit Card,200,1
1859,32,D,Elite,49.99,2025-02-01,2025-09-29,0,1,PayPal,125,0
1860,25,D,Elite,49.99,2024-10-30,2025-07-26,10,0,PayPal,190,1
1861,17,F,Premium,34.99,2024-05-17,2025-01-03,6,5,PayPal,394,1
1862,53,F,Premium,34.99,2025-04-08,2025-05-04,9,1,SEPA,273,1
1863,25,M,Elite,49.99,2024-05-24,2025-09-11,4,2,Credit Card,143,1
1864,21,M,Basic,19.99,2024-11-09,2025-04-11,0,0,Credit Card,296,1
1865,41,F,Basic,19.99,2023-04-27,2024-07-16,0,3,Credit Card,565,1
1866,31,F,Premium,34.99,2023-08-31,2024-07-11,11,0,Credit Card,570,1
1867,31,D,Basic,19.99,2024-04-26,2025-02-13,3,3,SEPA,353,1
1868,21,D,Basic,19.99,2023-07-26,2023-10-18,8,2,PayPal,837,0
1869,16,F,Basic,19.99,2023-11-08,2023-12-30,9,1,PayPal,764,1
1870,52,M,Basic,19.99,2025-01-01,2025-12-08,7,2,PayPal,55,1
1871,55,M,Basic,19.99,2023-06-18,2023-07-28,8,0,Credit Card,919,1
1872,53,F,Elite,49.99,2023-08-09,2024-05-08,8,2,SEPA,634,1
1873,54,F,Basic,19.99,2023-05-14,2024-08-29,2,0,PayPal,521,1
1874,18,F,Premium,34.99,2024-04-03,2025-01-18,4,0,Credit Card,379,1
1875,34,D,Elite,49.99,2025-11-08,2025-12-17,9,1,Credit Card,46,0
1876,31,F,Basic,19.99,2024-10-30,2025-02-14,5,0,SEPA,352,1
1877,44,M,Basic,19.99,2023-10-30,2024-02-17,5,0,Credit Card,715,1
1878,43,F,Basic,19.99,2024-05-04,2025-09-09,11,0,PayPal,145,1
1879,29,F,Elite,49.99,2024-09-11,2026-01-03,10,3,SEPA,29,0
1880,32,F,Basic,19.99,2023-04-11,2023-06-14,7,0,PayPal,963,0
1881,24,F,Elite,49.99,2024-10-24,2025-06-11,12,2,PayPal,235,1
1882,26,F,Premium,34.99,2024-01-12,2024-01-19,14,3,SEPA,744,1
1883,48,D,Premium,34.99,2023-10-15,2024-06-16,16,0,Credit Card,595,1
1884,39,D,Premium,34.99,2023-03-20,2023-04-07,9,0,Credit Card,1031,1
1885,29,M,Premium,34.99,2025-10-23,2025-11-17,4,0,Credit Card,76,0
1886,49,D,Elite,49.99,2025-12-23,2026-01-17,10,2,PayPal,15,0
1887,53,D,Premium,34.99,2023-03-22,2025-10-08,1,0,Credit Card,116,1
1888,53,D,Basic,19.99,2023-02-06,2025-05-20,0,1,PayPal,257,0
1889,53,M,Premium,34.99,2024-04-17,2025-03-05,7,5,SEPA,333,0
1890,32,M,Elite,49.99,2024-06-04,2025-07-13,8,4,SEPA,203,1
1891,43,M,Basic,19.99,2025-03-24,2025-03-25,7,0,PayPal,313,1
1892,48,D,Elite,49.99,2025-05-03,2025-05-11,9,0,Credit Card,266,1
1893,51,F,Basic,19.99,2024-03-13,2025-09-10,11,0,PayPal,144,1
1894,50,D,Basic,19.99,2024-11-03,2025-02-01,10,1,SEPA,365,1
1895,22,M,Elite,49.99,2025-09-09,2025-09-14,7,1,Credit Card,140,1
1896,43,M,Elite,49.99,2025-05-01,2025-07-22,8,3,Credit Card,194,0
1897,25,M,Basic,19.99,2023-05-21,2023-08-07,7,0,Credit Card,909,1
1898,44,F,Basic,19.99,2024-01-02,2024-04-27,0,0,PayPal,645,1
1899,55,F,Basic,19.99,2023-09-08,2025-01-12,4,1,SEPA,385,1
1900,55,M,Basic,19.99,2024-05-27,2024-06-14,7,2,PayPal,597,1
1901,46,D,Premium,34.99,2025-12-31,2026-01-12,15,1,Credit Card,20,0
1902,48,F,Basic,19.99,2023-08-01,2025-11-04,8,3,PayPal,89,1
1903,30,D,Premium,34.99,2023-05-18,2025-06-18,3,0,Credit Card,228,1
1904,18,F,Basic,19.99,2024-02-12,2024-03-25,9,1,Credit Card,678,0
1905,16,F,Premium,34.99,2024-11-24,2025-06-24,14,2,PayPal,222,1
1906,24,F,Premium,34.99,2023-08-27,2025-04-25,3,0,SEPA,282,1
1907,31,F,Elite,49.99,2023-03-08,2024-12-16,9,1,SEPA,412,0
1908,32,F,Basic,19.99,2024-09-06,2025-01-24,4,4,PayPal,373,0
1909,47,F,Elite,49.99,2025-01-15,2025-02-22,7,3,Credit Card,344,0
1910,21,M,Elite,49.99,2024-01-14,2026-01-11,1,0,SEPA,21,0
1911,36,M,Basic,19.99,2024-06-25,2025-06-01,1,0,SEPA,245,1
1912,51,D,Basic,19.99,2024-07-20,2025-06-03,7,0,PayPal,243,1
1913,22,F,Basic,19.99,2024-08-31,2025-07-01,2,4,Credit Card,215,1
1914,24,M,Basic,19.99,2024-07-05,2024-08-27,11,0,Credit Card,523,1
1915,39,F,Elite,49.99,2023-03-29,2025-11-13,9,3,SEPA,80,0
1916,26,M,Elite,49.99,2023-06-17,2024-05-24,13,1,SEPA,618,1
1917,24,M,Elite,49.99,2025-08-21,2025-10-15,15,1,Credit Card,109,1
1918,33,D,Elite,49.99,2023-01-11,2025-12-17,8,1,SEPA,46,0
1919,55,D,Premium,34.99,2025-05-30,2025-07-23,9,3,Credit Card,193,1
1920,33,M,Elite,49.99,2025-04-22,2025-09-16,9,2,PayPal,138,1
1921,23,F,Elite,49.99,2025-10-16,2025-10-16,9,4,SEPA,108,1
1922,31,M,Elite,49.99,2023-09-03,2025-07-21,21,4,PayPal,195,1
1923,41,M,Basic,19.99,2023-05-28,2025-04-27,5,1,SEPA,280,1
1924,16,F,Basic,19.99,2023-08-15,2025-12-11,3,2,PayPal,52,1
1925,36,F,Premium,34.99,2023-09-10,2024-09-21,4,0,SEPA,498,1
1926,40,F,Basic,19.99,2023-10-26,2024-05-24,11,0,Credit Card,618,1
1927,33,F,Basic,19.99,2025-09-28,2026-01-27,5,3,SEPA,5,0
1928,34,M,Premium,34.99,2025-07-28,2025-12-09,10,2,SEPA,54,1
1929,46,D,Basic,19.99,2025-05-22,2025-05-29,2,0,Credit Card,248,1
1930,33,F,Premium,34.99,2024-02-16,2026-01-20,7,3,SEPA,12,0
1931,47,F,Basic,19.99,2023-02-05,2024-05-30,11,0,SEPA,612,1
1932,39,D,Premium,34.99,2023-08-13,2024-05-13,6,0,Credit Card,629,1
1933,20,D,Basic,19.99,2025-04-06,2025-04-16,6,2,PayPal,291,1
1934,47,D,Basic,19.99,2025-12-21,2026-01-01,6,1,PayPal,31,0
1935,16,F,Basic,19.99,2025-05-09,2025-10-30,8,4,Credit Card,94,0
1936,53,M,Elite,49.99,2024-05-29,2025-03-03,1,5,PayPal,335,1
1937,40,F,Elite,49.99,2024-12-31,2025-02-18,8,4,Credit Card,348,1
1938,31,D,Premium,34.99,2024-12-31,2025-08-29,3,1,PayPal,156,1
1939,52,M,Basic,19.99,2023-06-06,2023-09-19,4,1,PayPal,866,1
1940,51,F,Elite,49.99,2023-05-29,2023-09-11,12,5,SEPA,874,1
1941,16,D,Premium,34.99,2023-03-16,2024-08-22,10,2,Credit Card,528,1
1942,37,M,Elite,49.99,2024-03-04,2024-06-07,13,5,PayPal,604,1
1943,46,D,Premium,34.99,2024-05-08,2024-06-22,2,0,SEPA,589,1
1944,29,F,Premium,34.99,2025-09-29,2026-01-11,11,2,PayPal,21,0
1945,43,D,Premium,34.99,2024-07-22,2024-07-22,14,0,SEPA,559,1
1946,52,M,Elite,49.99,2023-02-25,2023-09-12,7,4,PayPal,873,1
1947,28,M,Basic,19.99,2023-04-03,2024-04-04,8,2,SEPA,668,1
1948,23,D,Elite,49.99,2023-10-03,2023-11-04,9,5,Credit Card,820,0
1949,20,M,Premium,34.99,2025-06-03,2025-07-12,6,1,SEPA,204,1
1950,21,M,Basic,19.99,2025-05-10,2025-07-04,9,1,PayPal,212,1
1951,49,D,Elite,49.99,2023-12-07,2024-09-04,11,1,PayPal,515,0
1952,26,D,Elite,49.99,2024-11-06,2025-06-25,6,1,SEPA,221,1
1953,36,F,Elite,49.99,2025-06-30,2025-09-09,9,6,SEPA,145,1
1954,34,F,Elite,49.99,2024-02-06,2025-03-27,6,3,PayPal,311,1
1955,30,D,Elite,49.99,2023-09-17,2023-11-11,0,2,Credit Card,813,1
1956,49,M,Elite,49.99,2023-10-04,2023-11-27,13,0,SEPA,797,1
1957,50,M,Basic,19.99,2025-11-07,2026-01-23,4,0,SEPA,9,0
1958,37,D,Basic,19.99,2024-06-15,2025-03-09,6,0,SEPA,329,1
1959,30,D,Elite,49.99,2023-10-14,2026-01-13,9,3,Credit Card,19,0
1960,36,F,Basic,19.99,2023-06-14,2025-07-08,0,0,SEPA,208,1
1961,17,D,Basic,19.99,2023-01-24,2023-03-20,8,1,PayPal,1049,1
1962,28,F,Basic,19.99,2023-06-16,2023-09-08,0,2,SEPA,877,1
1963,38,F,Premium,34.99,2023-02-22,2023-12-25,4,0,Credit Card,769,1
1964,26,M,Elite,49.99,2024-08-21,2025-05-15,10,0,Credit Card,262,1
1965,49,M,Basic,19.99,2024-08-11,2025-12-26,9,4,SEPA,37,0
1966,46,M,Elite,49.99,2024-10-05,2025-04-17,7,3,SEPA,290,1
1967,40,F,Elite,49.99,2024-06-19,2025-02-25,5,4,PayPal,341,1
1968,40,D,Basic,19.99,2023-11-04,2024-12-22,6,2,SEPA,406,1
1969,19,F,Premium,34.99,2024-10-20,2025-04-27,11,0,SEPA,280,1
1970,19,F,Basic,19.99,2023-03-22,2025-11-08,6,3,Credit Card,85,0
1971,55,D,Elite,49.99,2024-12-28,2025-01-05,8,3,SEPA,392,1
1972,32,D,Basic,19.99,2023-09-08,2024-10-13,12,0,Credit Card,476,1
1973,51,F,Premium,34.99,2024-06-13,2024-12-11,10,0,PayPal,417,1
1974,20,F,Premium,34.99,2024-01-20,2025-07-14,8,3,Credit Card,202,1
1975,49,D,Elite,49.99,2024-08-27,2025-02-17,4,0,SEPA,349,1
1976,42,D,Basic,19.99,2023-02-12,2024-06-23,1,3,SEPA,588,1
1977,32,M,Premium,34.99,2023-08-02,2024-06-14,13,0,PayPal,597,1
1978,38,F,Premium,34.99,2025-03-09,2025-05-28,8,0,SEPA,249,1
1979,50,D,Basic,19.99,2025-01-25,2025-07-18,3,5,SEPA,198,0
1980,40,F,Premium,34.99,2023-06-23,2024-10-16,10,0,PayPal,473,1
1981,30,D,Basic,19.99,2025-10-31,2025-11-02,2,2,SEPA,91,1
1982,24,F,Elite,49.99,2024-07-18,2025-06-22,8,2,SEPA,224,1
1983,34,M,Basic,19.99,2024-08-16,2024-10-13,8,0,Credit Card,476,1
1984,32,D,Premium,34.99,2024-02-02,2025-07-24,9,0,SEPA,192,1
1985,22,D,Elite,49.99,2023-07-29,2023-10-29,3,3,SEPA,826,0
1986,31,D,Basic,19.99,2023-04-09,2024-05-19,4,0,Credit Card,623,1
1987,18,F,Basic,19.99,2024-10-23,2025-02-15,4,0,PayPal,351,0
1988,36,F,Basic,19.99,2025-10-31,2026-01-02,1,1,PayPal,30,0
1989,16,M,Basic,19.99,2025-12-10,2025-12-10,11,0,SEPA,53,1
1990,42,M,Elite,49.99,2024-11-16,2025-12-19,11,4,SEPA,44,0
